Istasyon,Tarih,PM10,CO,NO2,NOX,NO
Besirli,11/10/2019,58.704839166667,533.42875416667,56.918279583333,85.4515515,28.533274041667
Besirli,11/11/2019,61.82750375,505.74584782609,55.11146625,80.50045845,25.388991916667
Besirli,11/12/2019,62.48976826087,619.31668333333,53.584533333333,78.4261848125,24.841650416667
Besirli,11/13/2019,82.47461875,568.7493875,55.692140416667,90.364360083333,34.672219833333
Besirli,11/14/2019,69.910129583333,506.184175,61.491915,94.096432166667,32.604517125
Besirli,11/15/2019,64.285117826087,455.22795416667,61.713249583333,97.443471833333,35.730225083333
Besirli,11/16/2019,80.205575,561.92827916667,55.714761666667,79.929718783333,24.214956583333
Besirli,11/17/2019,95.803082916667,575.1605125,53.42533875,73.50396755,20.078631791667
Besirli,11/18/2019,73.026785833333,539.034,50.308891666667,72.9851443375,22.67625325
Besirli,11/19/2019,74.72842625,521.80903636364,46.21684826087,63.574065882609,17.357218043478
Besirli,11/20/2019,66.856892916667,527.27319565217,39.905293043478,50.369882226087,10.464588956522
Besirli,11/21/2019,71.757360833333,608.02659583333,53.03844125,76.277318583333,23.238876208333
Besirli,11/22/2019,65.68303625,565.23275,49.321495,76.853554654167,27.532059875
Besirli,11/23/2019,67.668772916667,681.62010416667,57.199435416667,81.659170570833,24.45973275
Besirli,11/24/2019,72.302380833333,728.53156666667,50.177053333333,67.4121820875,17.235129416667
Besirli,11/25/2019,82.456815652174,792.15038333333,63.301175416667,93.013392379167,29.712218083333
Besirli,11/26/2019,83.9906175,832.83712916667,81.951020416667,130.7719392625,48.820925333333
Besirli,11/27/2019,83.1238975,575.77360416667,69.66575,92.244856429167,22.579109083333
Besirli,11/28/2019,67.58221875,647.113825,62.006715416667,96.037907591667,34.031192833333
Besirli,11/29/2019,65.032575833333,717.46429166667,65.13294,116.50017204167,51.367229541667
Besirli,11/30/2019,50.44828625,601.75190833333,57.298019583333,85.13418115,27.836161458333
Besirli,12/1/2019,42.199440833333,488.69510833333,46.894258333333,65.675542583333,18.781284666667
Besirli,12/2/2019,39.366865,503.11875416667,46.556399166667,77.315498820833,30.7591005
Besirli,12/3/2019,51.67825375,718.56464166667,58.47301875,100.6594351375,42.186415833333
Besirli,12/4/2019,41.298183333333,478.05385,54.129587916667,86.927572883333,32.797985583333
Besirli,12/5/2019,37.430316521739,491.68789583333,44.956595833333,83.045714433333,38.0891202875
Besirli,12/6/2019,45.859737083333,577.29660416667,50.4628375,79.864910829167,29.402074
Besirli,12/7/2019,55.603265416667,595.74697916667,46.98201625,67.320053716667,20.338037291667
Besirli,12/8/2019,56.531111666667,630.33673333333,45.417812083333,61.494854616667,16.077042625
Besirli,12/9/2019,59.169345833333,700.6423625,55.371005,84.192344329167,28.821339291667
Besirli,12/10/2019,66.177459166667,805.920875,65.399519583333,109.155684275,43.756164208333
Besirli,12/11/2019,71.92592625,766.1341875,61.610059166667,103.7112349375,42.101174458333
Besirli,12/12/2019,66.984619166667,775.82209583333,67.984922083333,116.2475488,48.262626958333
Besirli,12/13/2019,87.353385416667,1048.6369541667,77.60166375,137.78440258333,60.182742666667
Besirli,12/14/2019,62.783804583333,745.88863333333,71.199914583333,127.43138974583,56.231480791667
Besirli,12/15/2019,69.504540869565,818.96732083333,65.198155833333,113.610681025,48.412527833333
Besirli,12/16/2019,,583.87790416667,51.169234583333,75.0768968125,23.90766175
Besirli,12/17/2019,,821.10031666667,60.098827916667,99.6610206625,39.562193125
Besirli,12/18/2019,55.59564625,685.96887391304,60.663366521739,96.873222191304,36.209855391304
Besirli,12/19/2019,60.355319166667,762.09510416667,60.364823333333,108.95948374583,48.594659333333
Besirli,12/20/2019,75.40841625,765.4406125,62.389377083333,116.27918383333,53.889806416667
Besirli,12/21/2019,80.23144875,812.46923333333,61.216484166667,114.86660470833,53.650122708333
Besirli,12/22/2019,76.946805416667,866.47134583333,64.956710833333,121.7564745625,56.799761125
Besirli,12/23/2019,57.24670375,471.39800416667,57.168157083333,115.10573547083,57.937577083333
Besirli,12/24/2019,52.81611625,441.1799375,49.74491875,72.772210145833,23.027291541667
Besirli,12/25/2019,76.684670833333,550.75131666667,61.505354166667,128.998480325,67.493128875
Besirli,12/26/2019,82.890286666667,832.5666,74.343602083333,137.66665255833,63.323048208333
Besirli,12/27/2019,65.242894583333,579.12269166667,43.418323333333,73.648615470833,30.230293125
Besirli,12/28/2019,43.021036666667,600.9143,44.12694375,74.886334466667,30.759388416667
Besirli,12/29/2019,55.648382083333,739.9569875,42.237253333333,73.85840525,31.621150833333
Besirli,12/30/2019,65.850518888889,764.26030833333,47.428939583333,71.74802705,24.319086916667
Besirli,12/31/2019,,713.65713333333,43.683438333333,80.987076170833,37.303634583333
